chr	end	rsID	gene.symbol	ClinicalSignificance.1	PhenotypeList	trait	pvalue	start.x	start.y	epi_chr	epi_start	epi_end	epi_state	eQTL_gut_tissue	eQTL_gut_gene
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644600	31648200	6_EnhG	ENSG00000198089.10	Esophagus_Mucosa
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644200	31645800	6_EnhG	ENSG00000198089.10	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644200	31645800	6_EnhG	ENSG00000198089.10	Colon_Transverse
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644200	31645800	6_EnhG	ENSG00000198089.10	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644200	31645800	6_EnhG	ENSG00000138942.11	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644200	31645800	6_EnhG	ENSG00000182541.13	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644200	31645800	6_EnhG	ENSG00000198089.10	Esophagus_Mucosa
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644600	31646400	5_TxWk	ENSG00000198089.10	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644600	31646400	5_TxWk	ENSG00000198089.10	Colon_Transverse
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644600	31646400	5_TxWk	ENSG00000198089.10	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644600	31646400	5_TxWk	ENSG00000138942.11	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644600	31646400	5_TxWk	ENSG00000182541.13	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644600	31646400	5_TxWk	ENSG00000198089.10	Esophagus_Mucosa
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645400	31650000	5_TxWk	ENSG00000198089.10	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645400	31650000	5_TxWk	ENSG00000198089.10	Colon_Transverse
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645400	31650000	5_TxWk	ENSG00000198089.10	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645400	31650000	5_TxWk	ENSG00000138942.11	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645400	31650000	5_TxWk	ENSG00000182541.13	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645400	31650000	5_TxWk	ENSG00000198089.10	Esophagus_Mucosa
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645200	31648000	6_EnhG	ENSG00000198089.10	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645200	31648000	6_EnhG	ENSG00000198089.10	Colon_Transverse
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645200	31648000	6_EnhG	ENSG00000198089.10	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645200	31648000	6_EnhG	ENSG00000138942.11	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645200	31648000	6_EnhG	ENSG00000182541.13	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645200	31648000	6_EnhG	ENSG00000198089.10	Esophagus_Mucosa
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644800	31646200	5_TxWk	ENSG00000198089.10	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644800	31646200	5_TxWk	ENSG00000198089.10	Colon_Transverse
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644800	31646200	5_TxWk	ENSG00000198089.10	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644800	31646200	5_TxWk	ENSG00000138942.11	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644800	31646200	5_TxWk	ENSG00000182541.13	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31644800	31646200	5_TxWk	ENSG00000198089.10	Esophagus_Mucosa
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645600	31645800	1_TssA	ENSG00000198089.10	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645600	31645800	1_TssA	ENSG00000198089.10	Colon_Transverse
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645600	31645800	1_TssA	ENSG00000198089.10	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645600	31645800	1_TssA	ENSG00000138942.11	Esophagus_Muscularis
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645600	31645800	1_TssA	ENSG00000182541.13	Colon_Sigmoid
chr22	31645759	rs2106294	LIMK2	NA	NA	diabetic nephropathy	4e-06	31645758	31645759	chr22	31645600	31645800	1_TssA	ENSG00000198089.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44359000	44393400	4_Tx	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44359000	44391600	4_Tx	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44377400	44378200	5_TxWk	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44368400	44381800	4_Tx	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44377400	44381000	5_TxWk	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44359000	44386400	4_Tx	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44368800	44378800	4_Tx	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44369200	44380200	4_Tx	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44366400	44391600	4_Tx	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44368200	44378000	4_Tx	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44372400	44388600	5_TxWk	ENSG00000100347.10	Esophagus_Mucosa
chr22	44377442	rs4823182	SAMM50	NA	NA	type II diabetes mellitus	3e-10	44377441	44377442	chr22	44359000	44377600	4_Tx	ENSG00000100347.10	Esophagus_Mucosa
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4545000	4546000	7_Enh	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4544000	4546200	5_TxWk	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4545200	4546000	7_Enh	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4545000	4547600	7_Enh	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4544800	4546200	7_Enh	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4536400	4546600	5_TxWk	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4545600	4546200	7_Enh	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4545000	4547400	7_Enh	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4544000	4546400	5_TxWk	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4545400	4547000	7_Enh	ENSG00000231249.1	Esophagus_Muscularis
chr3	4545824	rs304029	ITPR1	NA	NA	diabetic nephropathy	1e-06	4545823	4545824	chr3	4545600	4546000	5_TxWk	ENSG00000231249.1	Esophagus_Muscularis
chr3	12277845	rs17036101	PPARG	NA	NA	type II diabetes mellitus	2e-07	12277844	12277845	chr3	12276200	12281000	5_TxWk	ENSG00000157152.12	Esophagus_Muscularis
chr3	12277845	rs17036101	PPARG	NA	NA	type II diabetes mellitus	2e-07	12277844	12277845	chr3	12277400	12278200	7_Enh	ENSG00000157152.12	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000182179.6	Stomach
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000164068.11	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000145029.7	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000004534.10	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000182179.6	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000004534.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000185909.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000068745.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000173531.11	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000004534.10	Stomach
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000182179.6	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000164068.11	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000145020.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000178252.13	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000185614.4	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000164062.8	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000145029.7	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000145020.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000164068.11	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000145020.10	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000004534.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570200	49577400	5_TxWk	ENSG00000004534.10	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000182179.6	Stomach
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000164068.11	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000145029.7	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000004534.10	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000182179.6	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000004534.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000185909.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000068745.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000173531.11	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000004534.10	Stomach
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000182179.6	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000164068.11	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000145020.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000178252.13	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000185614.4	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000164062.8	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000145029.7	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000145020.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000164068.11	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000145020.10	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000004534.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571600	49577400	5_TxWk	ENSG00000004534.10	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000182179.6	Stomach
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000164068.11	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000145029.7	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000004534.10	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000182179.6	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000004534.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000185909.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000068745.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000173531.11	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000004534.10	Stomach
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000182179.6	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000164068.11	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000145020.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000178252.13	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000185614.4	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000164062.8	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000145029.7	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000145020.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000164068.11	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000145020.10	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000004534.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49570800	49572200	5_TxWk	ENSG00000004534.10	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000182179.6	Stomach
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000164068.11	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000145029.7	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000004534.10	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000182179.6	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000004534.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000185909.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000068745.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000173531.11	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000004534.10	Stomach
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000182179.6	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000164068.11	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000145020.10	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000178252.13	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000185614.4	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000164062.8	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000145029.7	Esophagus_Muscularis
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000145020.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000164068.11	Colon_Transverse
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000145020.10	Colon_Sigmoid
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000004534.10	Esophagus_Mucosa
chr3	49572140	rs4625	DAG1	NA	NA	type I diabetes mellitus	8e-11	49572139	49572140	chr3	49571800	49574000	5_TxWk	ENSG00000004534.10	Colon_Sigmoid
